tourney_id,tourney_name,tourney_date,round,surface,winner_name,loser_name,winner_name_norm,loser_name_norm,winner_elo_pre,loser_elo_pre,winner_elo_post,loser_elo_post,k_used,exp_winner,exp_loser
2009-520,Roland Garros,2009-05-25,R128,Clay,Andreas Seppi,Guillermo Garcia Lopez,andreas seppi,guillermo garcia lopez,1505.128752269431,1509.6001185918249,1521.3346549306416,1493.3942159306143,32.0,0.4935655418371715,0.5064344581628285
2009-520,Roland Garros,2009-05-25,R128,Clay,Maximo Gonzalez,Mardy Fish,maximo gonzalez,mardy fish,1504.9910452289098,1640.9141676680968,1526.949604390732,1618.9556085062745,32.0,0.3137950261930555,0.6862049738069445
2009-520,Roland Garros,2009-05-25,R128,Clay,Philipp Kohlschreiber,Bernard Tomic,philipp kohlschreiber,bernard tomic,1524.4143091865767,1498.9569958600107,1539.2440501262063,1484.1272549203811,32.0,0.5365705956365743,0.4634294043634257
2009-520,Roland Garros,2009-05-25,R128,Clay,Juan Carlos Ferrero,Ivan Ljubicic,juan carlos ferrero,ivan ljubicic,1649.7029449987965,1574.6589712881573,1662.2998011349057,1562.0621151520481,32.0,0.6063482457465915,0.3936517542534085
2009-520,Roland Garros,2009-05-25,R128,Clay,Sergiy Stakhovsky,Brian Dabul,sergiy stakhovsky,brian dabul,1479.4389671827732,1497.4131016256367,1496.2659690052337,1480.5860998031762,32.0,0.4741561930481067,0.5258438069518934
2009-520,Roland Garros,2009-05-25,R128,Clay,Novak Djokovic,Nicolas Lapentti,novak djokovic,nicolas lapentti,1890.5149070789305,1484.1165058308914,1893.3280472315175,1481.3033656783043,32.0,0.9120893702316579,0.08791062976834207
2009-520,Roland Garros,2009-05-25,R128,Clay,Andy Roddick,Romain Jouan,andy roddick,romain jouan,1848.5642103791815,1500.0,1852.356929623429,1496.2072807557524,32.0,0.8814775236172611,0.11852247638273894
2009-520,Roland Garros,2009-05-25,R128,Clay,Ivo Minar,Oscar Hernandez,ivo minar,oscar hernandez,1420.063968887073,1414.6509774404558,1435.8147115860074,1398.9002347415214,32.0,0.507789290658304,0.492210709341696
2009-520,Roland Garros,2009-05-25,R128,Clay,Andreas Beck,Ivan Navarro,andreas beck,ivan navarro,1508.1702770743664,1467.5930216084205,1522.3100754851096,1453.4532231976773,32.0,0.5581312996642733,0.44186870033572667
2009-520,Roland Garros,2009-05-25,R128,Clay,Marc Gicquel,Rainer Schuettler,marc gicquel,rainer schuettler,1545.9217252140006,1520.964221731733,1560.7743625078692,1506.1115844378644,32.0,0.5358550845666025,0.46414491543339753
2009-520,Roland Garros,2009-05-25,R128,Clay,Jurgen Melzer,Sergio Roitman,jurgen melzer,sergio roitman,1559.5042583521904,1412.9068443422698,1569.1272249003764,1403.2838777940838,32.0,0.6992822953691894,0.3007177046308106
2009-520,Roland Garros,2009-05-25,R128,Clay,Guillaume Rufin,Eduardo Schwank,guillaume rufin,eduardo schwank,1500.0,1501.2118611862925,1516.0558080437218,1485.1560531425707,32.0,0.49825599863369374,0.5017440013663063
2009-520,Roland Garros,2009-05-25,R128,Clay,Victor Crivoi,Simon Greul,victor crivoi,simon greul,1484.0,1445.0688373705127,1498.214619780863,1430.8542175896498,32.0,0.555793131848033,0.44420686815196697
2009-520,Roland Garros,2009-05-25,R128,Clay,Gael Monfils,Bobby Reynolds,gael monfils,bobby reynolds,1669.25749016112,1465.184029433909,1676.809459655315,1457.6320599397138,32.0,0.7640009533064034,0.23599904669359661
2009-520,Roland Garros,2009-05-25,R128,Clay,Leonardo Mayer,James Blake,leonardo mayer,james blake,1500.0,1690.37637899846,1523.9836823762982,1666.3926966221618,32.0,0.2505099257406764,0.7494900742593236
2009-520,Roland Garros,2009-05-25,R128,Clay,Tommy Haas,Andrei Pavel,tommy haas,andrei pavel,1761.8038461204192,1521.4339468057,1768.2172402642166,1515.0205526619027,32.0,0.7995814330063301,0.2004185669936699
2009-520,Roland Garros,2009-05-25,R128,Clay,Jeremy Chardy,Thiago Alves,jeremy chardy,thiago alves,1551.310202611734,1517.4461962214837,1565.755627243338,1503.0007715898796,32.0,0.5485804802623732,0.45141951973762684
2009-520,Roland Garros,2009-05-25,R128,Clay,Simone Bolelli,Tomas Berdych,simone bolelli,tomas berdych,1559.9922641406392,1708.5112127149905,1582.443566104486,1686.0599107511437,32.0,0.29839681362978715,0.7016031863702128
2009-520,Roland Garros,2009-05-25,R128,Clay,Paul Henri Mathieu,Laurent Recouderc,paul henri mathieu,laurent recouderc,1623.9147629964314,1490.4188947719774,1634.0527300241306,1480.2809277442782,32.0,0.6831885303844024,0.3168114696155976
2009-520,Roland Garros,2009-05-25,R128,Clay,Pablo Andujar,Robby Ginepri,pablo andujar,robby ginepri,1472.9773335942273,1562.3610720819083,1493.0051346926575,1542.333270983478,32.0,0.37413121567405355,0.6258687843259465
2009-520,Roland Garros,2009-05-25,R128,Clay,Jose Acasuso,Santiago Ventura,jose acasuso,santiago ventura,1414.8385322085878,1433.0451937473706,1431.676213320212,1416.2075126357465,32.0,0.47382246526174765,0.5261775347382524
2009-520,Roland Garros,2009-05-25,R128,Clay,Roger Federer,Alberto Martin,roger federer,alberto martin,2098.251653814939,1442.2665307819323,2098.9683737353457,1441.5498108615257,32.0,0.9776025024872933,0.0223974975127067
2009-520,Roland Garros,2009-05-25,R64,Clay,Rafael Nadal,Teymuraz Gabashvili,rafael nadal,teymuraz gabashvili,2029.2459972888767,1464.263665924917,2030.4378160882,1463.0718471255936,32.0,0.962755662521149,0.03724433747885103
2009-520,Roland Garros,2009-05-25,R64,Clay,Lleyton Hewitt,Andrey Golubev,lleyton hewitt,andrey golubev,1787.730602382359,1504.7891680792125,1792.9786917230892,1499.5410787384822,32.0,0.835997208102181,0.16400279189781897
2009-520,Roland Garros,2009-05-25,R64,Clay,Robin Soderling,Denis Istomin,robin soderling,denis istomin,1522.5092442776177,1527.1982691378917,1538.7251687428254,1510.982344672684,32.0,0.4932523604622581,0.5067476395377419
2009-520,Roland Garros,2009-05-25,R64,Clay,David Ferrer,Nicolas Kiefer,david ferrer,nicolas kiefer,1726.564599980293,1660.779990447017,1739.5707983601014,1647.7737920672087,32.0,0.5935563006309887,0.40644369936901126
2009-520,Roland Garros,2009-05-25,R64,Clay,Nikolay Davydenko,Diego Junqueira,nikolay davydenko,diego junqueira,1768.7432917349968,1509.1980257342586,1774.6092990498337,1503.3320184194217,32.0,0.8166872714113449,0.1833127285886551
2009-520,Roland Garros,2009-05-25,R64,Clay,Stan Wawrinka,Nicolas Massu,stan wawrinka,nicolas massu,1647.7813975809838,1489.6876910221831,1656.9649960157913,1480.5040925873757,32.0,0.7130125489122662,0.2869874510877338
2009-520,Roland Garros,2009-05-25,R64,Clay,Nicolas Almagro,Ernests Gulbis,nicolas almagro,ernests gulbis,1554.8526484901777,1611.9002725296998,1573.456430931697,1593.2964900881805,32.0,0.4186317987025181,0.5813682012974819
2009-520,Roland Garros,2009-05-25,R64,Clay,Fernando Verdasco,Philipp Petzschner,fernando verdasco,philipp petzschner,1745.3369364713287,1519.1038085157109,1752.1778245756295,1512.26292041141,32.0,0.7862222467406027,0.2137777532593973
2009-520,Roland Garros,2009-05-25,R64,Clay,Andy Murray,Potito Starace,andy murray,potito starace,1750.8957103882703,1412.62400212712,1754.8910285731404,1408.62868394225,32.0,0.8751463067228143,0.12485369327718565
2009-520,Roland Garros,2009-05-25,R64,Clay,Janko Tipsarevic,Feliciano Lopez,janko tipsarevic,feliciano lopez,1578.8287915971955,1604.8098363353745,1596.0230376912045,1587.6155902413655,32.0,0.4626798095622168,0.5373201904377831
2009-520,Roland Garros,2009-05-25,R64,Clay,Radek Stepanek,Mathieu Montcourt,radek stepanek,mathieu montcourt,1649.3887016173996,1521.733384077185,1659.7609527642644,1511.3611329303203,32.0,0.6758671516604738,0.32413284833952616
2009-520,Roland Garros,2009-05-25,R64,Clay,Marin Cilic,Dudi Sela,marin cilic,dudi sela,1614.4616191343298,1510.7529672207754,1625.8226269195168,1499.3919594355884,32.0,0.6449685067129098,0.35503149328709016
2009-520,Roland Garros,2009-05-25,R64,Clay,Fernando Gonzalez,Rui Machado,fernando gonzalez,rui machado,1753.4123986458835,1519.6409972997749,1760.0227940051516,1513.0306019405068,32.0,0.7934251450228695,0.20657485497713046
2009-520,Roland Garros,2009-05-25,R64,Clay,Josselin Ouanna,Marat Safin,josselin ouanna,marat safin,1499.7533614510364,1767.4162596792198,1526.1079136544458,1741.0617074758104,32.0,0.17642024364345618,0.8235797563565438
2009-520,Roland Garros,2009-05-25,R64,Clay,Victor Hanescu,Mikhail Youzhny,victor hanescu,mikhail youzhny,1514.6888838128539,1720.4864682971345,1539.1940277519277,1695.9813243580606,32.0,0.23421425190394515,0.7657857480960548
2009-520,Roland Garros,2009-05-25,R64,Clay,Gilles Simon,Robert Kendrick,gilles simon,robert kendrick,1607.9995625517256,1439.7505039095365,1616.8051852202093,1430.9448812410528,32.0,0.724824291609884,0.27517570839011596
2009-520,Roland Garros,2009-05-25,R64,Clay,Juan Martin del Potro,Viktor Troicki,juan martin del potro,viktor troicki,1642.8025612455615,1542.862070600284,1654.3230068247776,1531.3416250210678,32.0,0.6399860756494954,0.3600139243505046
2009-520,Roland Garros,2009-05-25,R64,Clay,Igor Andreev,Martin Vassallo Arguello,igor andreev,martin vassallo arguello,1648.4866152295574,1477.280021378148,1657.1839926496727,1468.5826439580326,32.0,0.7282069556213943,0.27179304437860574
2009-520,Roland Garros,2009-05-25,R64,Clay,Christophe Rochus,Arnaud Clement,christophe rochus,arnaud clement,1380.190168216352,1555.3812250255794,1403.637295643059,1531.9340975988725,32.0,0.26727726791541273,0.7327227320845873
2009-520,Roland Garros,2009-05-25,R64,Clay,Jo-Wilfried Tsonga,Juan Monaco,jo-wilfried tsonga,juan monaco,1704.8052672566614,1518.5612371570119,1712.965351483076,1510.4011529305974,32.0,0.7449973679245494,0.2550026320754506
2009-520,Roland Garros,2009-05-25,R64,Clay,Tommy Robredo,Daniel Gimeno Traver,tommy robredo,daniel gimeno traver,1732.0293970966484,1482.0725030887497,1738.1644619591189,1475.9374382262793,32.0,0.8082792230477965,0.19172077695220346
2009-520,Roland Garros,2009-05-25,R64,Clay,Maximo Gonzalez,Andreas Seppi,maximo gonzalez,andreas seppi,1526.949604390732,1521.3346549306416,1542.69104892185,1505.5932103995235,32.0,0.5080798584025598,0.49192014159744024
2009-520,Roland Garros,2009-05-25,R64,Clay,Philipp Kohlschreiber,Juan Carlos Ferrero,philipp kohlschreiber,juan carlos ferrero,1539.2440501262063,1662.2998011349057,1560.6853291894834,1640.8585220716286,32.0,0.32996002927259355,0.6700399707274065
2009-520,Roland Garros,2009-05-25,R64,Clay,Novak Djokovic,Sergiy Stakhovsky,novak djokovic,sergiy stakhovsky,1893.3280472315175,1496.2659690052337,1896.2821747041728,1493.3118415325785,32.0,0.9076835164795222,0.09231648352047783
2009-520,Roland Garros,2009-05-25,R64,Clay,Andy Roddick,Ivo Minar,andy roddick,ivo minar,1852.356929623429,1435.8147115860074,1855.023805341934,1433.1478358675026,32.0,0.9166601337967216,0.08333986620327838
2009-520,Roland Garros,2009-05-25,R64,Clay,Marc Gicquel,Andreas Beck,marc gicquel,andreas beck,1560.7743625078692,1522.3100754851096,1575.010218164142,1508.0742198288367,32.0,0.5551295107414699,0.4448704892585301
2009-520,Roland Garros,2009-05-25,R64,Clay,Jurgen Melzer,Guillaume Rufin,jurgen melzer,guillaume rufin,1569.1272249003764,1516.0558080437218,1582.7020290178832,1502.481003926215,32.0,0.5757873713279155,0.42421262867208454
2009-520,Roland Garros,2009-05-25,R64,Clay,Gael Monfils,Victor Crivoi,gael monfils,victor crivoi,1676.809459655315,1498.214619780863,1685.2401017355023,1489.7839777006757,32.0,0.7365424349941471,0.26345756500585293
2009-520,Roland Garros,2009-05-25,R64,Clay,Tommy Haas,Leonardo Mayer,tommy haas,leonardo mayer,1768.2172402642166,1523.9836823762982,1774.5173413801522,1517.6835812603626,32.0,0.8031218401270138,0.19687815987298618
2009-520,Roland Garros,2009-05-25,R64,Clay,Jeremy Chardy,Simone Bolelli,jeremy chardy,simone bolelli,1565.755627243338,1582.443566104486,1582.5235447781288,1565.6756485696953,32.0,0.47600257703779225,0.5239974229622077
2009-520,Roland Garros,2009-05-25,R64,Clay,Paul Henri Mathieu,Pablo Andujar,paul henri mathieu,pablo andujar,1634.0527300241306,1493.0051346926575,1643.8920344768524,1483.1658302399358,32.0,0.6925217358524465,0.3074782641475535
2009-520,Roland Garros,2009-05-25,R64,Clay,Roger Federer,Jose Acasuso,roger federer,jose acasuso,2098.9683737353457,1431.676213320212,2099.6408783573966,1431.003708698161,32.0,0.9789842305609096,0.021015769439090448
2009-520,Roland Garros,2009-05-25,R32,Clay,Rafael Nadal,Lleyton Hewitt,rafael nadal,lleyton hewitt,2030.4378160882,1792.9786917230892,2036.9375657852909,1786.4789420259983,32.0,0.7968828219659122,0.2031171780340878
2009-520,Roland Garros,2009-05-25,R32,Clay,Robin Soderling,David Ferrer,robin soderling,david ferrer,1538.7251687428254,1739.5707983601014,1563.065467504724,1715.2304995982029,32.0,0.23936566369067036,0.7606343363093296
2009-520,Roland Garros,2009-05-25,R32,Clay,Nikolay Davydenko,Stan Wawrinka,nikolay davydenko,stan wawrinka,1774.6092990498337,1656.9649960157913,1785.3895601255924,1646.1847349400325,32.0,0.6631168413825366,0.33688315861746343
2009-520,Roland Garros,2009-05-25,R32,Clay,Fernando Verdasco,Nicolas Almagro,fernando verdasco,nicolas almagro,1752.1778245756295,1573.456430931697,1760.6039437831953,1565.0303117241313,32.0,0.7366837747635713,0.2633162252364287
2009-520,Roland Garros,2009-05-25,R32,Clay,Andy Murray,Janko Tipsarevic,andy murray,janko tipsarevic,1754.8910285731404,1596.0230376912045,1764.045469300846,1586.868596963499,32.0,0.7139237272592023,0.2860762727407977
2009-520,Roland Garros,2009-05-25,R32,Clay,Marin Cilic,Radek Stepanek,marin cilic,radek stepanek,1625.8226269195168,1659.7609527642644,1643.3805924451462,1642.202987238635,32.0,0.4513135773240762,0.5486864226759238
2009-520,Roland Garros,2009-05-25,R32,Clay,Fernando Gonzalez,Josselin Ouanna,fernando gonzalez,josselin ouanna,1760.0227940051516,1526.1079136544458,1766.6288585239704,1519.501849135627,32.0,0.7935604837869152,0.20643951621308476
2009-520,Roland Garros,2009-05-25,R32,Clay,Victor Hanescu,Gilles Simon,victor hanescu,gilles simon,1539.1940277519277,1616.8051852202093,1558.709867240316,1597.289345731821,32.0,0.3901300159878666,0.6098699840121333
2009-520,Roland Garros,2009-05-25,R32,Clay,Juan Martin del Potro,Igor Andreev,juan martin del potro,igor andreev,1654.3230068247776,1657.1839926496727,1670.4547571131038,1641.0522423613465,32.0,0.49588280348980834,0.5041171965101916
2009-520,Roland Garros,2009-05-25,R32,Clay,Jo-Wilfried Tsonga,Christophe Rochus,jo-wilfried tsonga,christophe rochus,1712.965351483076,1403.637295643059,1717.5805415515883,1399.0221055745465,32.0,0.8557753103589869,0.1442246896410131
2009-520,Roland Garros,2009-05-25,R32,Clay,Tommy Robredo,Maximo Gonzalez,tommy robredo,maximo gonzalez,1738.1644619591189,1542.69104892185,1746.0057886541106,1534.8497222268584,32.0,0.7549585407815098,0.2450414592184902
2009-520,Roland Garros,2009-05-25,R32,Clay,Philipp Kohlschreiber,Novak Djokovic,philipp kohlschreiber,novak djokovic,1560.6853291894834,1896.2821747041728,1588.6358612439576,1868.3316426496986,32.0,0.12654587329767664,0.8734541267023234
2009-520,Roland Garros,2009-05-25,R32,Clay,Andy Roddick,Marc Gicquel,andy roddick,marc gicquel,1855.023805341934,1575.010218164142,1860.3462592684327,1569.6877642376433,32.0,0.833673314796909,0.16632668520309102
2009-520,Roland Garros,2009-05-25,R32,Clay,Gael Monfils,Jurgen Melzer,gael monfils,jurgen melzer,1685.2401017355023,1582.7020290178832,1696.650533154174,1571.2915975992116,32.0,0.6434240181665143,0.3565759818334857
2009-520,Roland Garros,2009-05-25,R32,Clay,Tommy Haas,Jeremy Chardy,tommy haas,jeremy chardy,1774.5173413801522,1582.5235447781288,1782.477849536073,1574.5630366222078,32.0,0.7512341201274679,0.24876587987253207
2009-520,Roland Garros,2009-05-25,R32,Clay,Roger Federer,Paul Henri Mathieu,roger federer,paul henri mathieu,2099.6408783573966,1643.8920344768524,2101.805395181487,1641.7275176527621,32.0,0.9323588492471782,0.06764115075282184
2009-520,Roland Garros,2009-05-25,R16,Clay,Robin Soderling,Rafael Nadal,robin soderling,rafael nadal,1563.065467504724,2036.9375657852909,1593.102229860723,2006.900803429292,32.0,0.06135117637503472,0.9386488236249653
2009-520,Roland Garros,2009-05-25,R16,Clay,Nikolay Davydenko,Fernando Verdasco,nikolay davydenko,fernando verdasco,1785.3895601255924,1760.6039437831953,1800.2500726882674,1745.7434312205203,32.0,0.5356089824164044,0.4643910175835956
2009-520,Roland Garros,2009-05-25,R16,Clay,Andy Murray,Marin Cilic,andy murray,marin cilic,1764.045469300846,1643.3805924451462,1774.7017869339968,1632.7242748119954,32.0,0.6669900739640346,0.33300992603596535
2009-520,Roland Garros,2009-05-25,R16,Clay,Fernando Gonzalez,Victor Hanescu,fernando gonzalez,victor hanescu,1766.6288585239704,1558.709867240316,1774.0538531447985,1551.284872619488,32.0,0.7679689180991184,0.23203108190088162
2009-520,Roland Garros,2009-05-25,R16,Clay,Juan Martin del Potro,Jo-Wilfried Tsonga,juan martin del potro,jo-wilfried tsonga,1670.4547571131038,1717.5805415515883,1688.6117677189898,1699.4235309457024,32.0,0.43259341856606637,0.5674065814339336
2009-520,Roland Garros,2009-05-25,R16,Clay,Tommy Robredo,Philipp Kohlschreiber,tommy robredo,philipp kohlschreiber,1746.0057886541106,1588.6358612439576,1755.2166930081298,1579.4249568899386,32.0,0.712159238936902,0.28784076106309797
2009-520,Roland Garros,2009-05-25,R16,Clay,Gael Monfils,Andy Roddick,gael monfils,andy roddick,1696.650533154174,1860.3462592684327,1719.676635452162,1837.3201569704447,32.0,0.280434303187877,0.719565696812123
2009-520,Roland Garros,2009-05-25,R16,Clay,Roger Federer,Tommy Haas,roger federer,tommy haas,2101.805395181487,1782.477849536073,2106.1978641749997,1778.0853805425602,32.0,0.8627353439527204,0.13726465604727955
2009-520,Roland Garros,2009-05-25,QF,Clay,Robin Soderling,Nikolay Davydenko,robin soderling,nikolay davydenko,1593.102229860723,1800.2500726882674,1617.6518927267487,1775.7004098222417,32.0,0.2328230354366918,0.7671769645633082
2009-520,Roland Garros,2009-05-25,QF,Clay,Fernando Gonzalez,Andy Murray,fernando gonzalez,andy murray,1774.0538531447985,1774.7017869339968,1790.0836915638922,1758.671948514903,32.0,0.49906754940331916,0.5009324505966808
2009-520,Roland Garros,2009-05-25,QF,Clay,Juan Martin del Potro,Tommy Robredo,juan martin del potro,tommy robredo,1688.6117677189898,1755.2166930081298,1707.642007497233,1736.1864532298866,32.0,0.4053050069298973,0.5946949930701027
2009-520,Roland Garros,2009-05-25,QF,Clay,Roger Federer,Gael Monfils,roger federer,gael monfils,2106.1978641749997,1719.676635452162,2109.318768906437,1716.5557307207246,32.0,0.9024717271425803,0.09752827285741972
