tourney_id,tourney_name,surface,tourney_date,draw_size,tourney_level,match_num,best_of,round,minutes,score,winner_id,winner_name,winner_name_norm,winner_hand,winner_ioc,winner_age,winner_rank,winner_seed,winner_ht,loser_id,loser_name,loser_name_norm,loser_hand,loser_ioc,loser_age,loser_rank,loser_seed,loser_ht,__source_year,match_key
2018-560,US Open,Hard,27/08/2018,128,G,124,5,R128,113.0,7-6(3) 6-3 6-4,7244247,John Isner,john isner,R,USA,33.3,11.0,11.0,208.0,78996012,Bradley Klahn,bradley klahn,L,USA,28.0,92.0,,183.0,2018,2018-560_R128_John Isner_vs_Bradley Klahn
2018-560,US Open,Hard,27/08/2018,128,G,125,5,R128,155.0,7-6(4) 4-6 6-1 7-5,27067661,Nicolas Jarry,nicolas jarry,R,CHI,22.8,42.0,,201.0,48586800,Peter Gojowczyk,peter gojowczyk,R,GER,29.1,47.0,,188.0,2018,2018-560_R128_Nicolas Jarry_vs_Peter Gojowczyk
2018-560,US Open,Hard,27/08/2018,128,G,126,5,R128,199.0,7-5 4-6 6-4 6-3,79286763,Cameron Norrie,cameron norrie,L,GBR,23.0,67.0,,188.0,3719907,Jordan Thompson,jordan thompson,R,AUS,24.3,108.0,,183.0,2018,2018-560_R128_Cameron Norrie_vs_Jordan Thompson
2018-560,US Open,Hard,27/08/2018,128,G,127,5,R128,144.0,3-6 6-1 6-3 6-4,56896306,Dusan Lajovic,dusan lajovic,R,SRB,28.1,62.0,,183.0,90544797,Damir Dzumhur,damir dzumhur,R,BIH,26.2,27.0,24.0,175.0,2018,2018-560_R128_Dusan Lajovic_vs_Damir Dzumhur
2018-560,US Open,Hard,27/08/2018,128,G,128,5,R128,161.0,7-6(4) 6-4 1-6 6-3,67055750,Milos Raonic,milos raonic,R,CAN,27.6,24.0,25.0,196.0,39455630,Carlos Berlocq,carlos berlocq,R,ARG,35.5,172.0,,183.0,2018,2018-560_R128_Milos Raonic_vs_Carlos Berlocq
2018-560,US Open,Hard,27/08/2018,128,G,129,5,R128,138.0,6-2 6-2 6-3,72416099,Gilles Simon,gilles simon,R,FRA,33.6,40.0,,183.0,45941068,Lloyd Harris,lloyd harris,R,RSA,21.5,145.0,,193.0,2018,2018-560_R128_Gilles Simon_vs_Lloyd Harris
2018-560,US Open,Hard,27/08/2018,128,G,130,5,R128,135.0,6-3 7-6(4) 6-3,92184456,Ugo Humbert,ugo humbert,L,FRA,20.1,139.0,,188.0,75924533,Collin Altamirano,collin altamirano,R,USA,22.7,345.0,,188.0,2018,2018-560_R128_Ugo Humbert_vs_Collin Altamirano
2018-560,US Open,Hard,27/08/2018,128,G,131,5,R128,144.0,6-3 6-2 7-5,99794533,Stan Wawrinka,stan wawrinka,R,SUI,33.4,101.0,,183.0,21314328,Grigor Dimitrov,grigor dimitrov,R,BUL,27.2,8.0,8.0,191.0,2018,2018-560_R128_Stan Wawrinka_vs_Grigor Dimitrov
2018-560,US Open,Hard,27/08/2018,128,G,132,5,R128,95.0,7-5 6-1 1-1 RET,89114126,Marin Cilic,marin cilic,R,CRO,29.9,7.0,7.0,198.0,93020421,Marius Copil,marius copil,R,ROU,27.8,82.0,,191.0,2018,2018-560_R128_Marin Cilic_vs_Marius Copil
2018-560,US Open,Hard,27/08/2018,128,G,133,5,R128,155.0,6-2 2-6 7-6(6) 3-0 RET,94755385,Hubert Hurkacz,hubert hurkacz,R,POL,21.5,109.0,,196.0,86960401,Stefano Travaglia,stefano travaglia,R,ITA,26.6,141.0,,185.0,2018,2018-560_R128_Hubert Hurkacz_vs_Stefano Travaglia
2018-560,US Open,Hard,27/08/2018,128,G,134,5,R128,89.0,6-0 6-1 6-2,23240030,Alex De Minaur,alex de minaur,R,AUS,19.5,45.0,,183.0,46911551,Taro Daniel,taro daniel,R,JPN,25.5,64.0,,191.0,2018,2018-560_R128_Alex De Minaur_vs_Taro Daniel
2018-560,US Open,Hard,27/08/2018,128,G,135,5,R128,157.0,6-1 6-4 4-6 6-4,37760966,Frances Tiafoe,frances tiafoe,R,USA,20.5,44.0,,188.0,64265209,Adrian Mannarino,adrian mannarino,L,FRA,30.1,29.0,29.0,180.0,2018,2018-560_R128_Frances Tiafoe_vs_Adrian Mannarino
